Order ID,Order Date,Product Name,Category,Sub-Category,Sales Revenue,Quantity Sold,Profit,Customer Segment,Region,State/City
CA-2023-100307,2025-11-24,Corner Bookshelf White,Furniture,Bookcases,9653.73,1,772.73,Consumer,East,"New York, New York City"
CA-2025-100541,2025-11-24,Heavy Duty Shredder,Technology,Machines,83558.59,1,-4642.19,Corporate,Central,"Illinois, Chicago"
CA-2024-101712,2025-11-24,Leather Laptop Sleeve,Technology,Accessories,37042.07,4,9260.31,Home Office,Central,"Michigan, Detroit"
CA-2025-102508,2025-11-24,Leather Laptop Sleeve,Technology,Accessories,10912.01,1,1818.53,Home Office,South,"North Carolina, Charlotte"
CA-2024-102722,2025-11-24,HP LaserJet Pro Copier,Technology,Copiers,272580.3,3,-81774.09,Home Office,Central,"Illinois, Chicago"
CA-2022-102795,2025-11-24,5-Shelf Oak Bookcase,Furniture,Bookcases,15602.34,1,-4903.64,Consumer,East,"Massachusetts, Boston"
CA-2022-102849,2025-11-24,LED Desk Lamp,Furniture,Furnishings,31027.06,4,6205.91,Consumer,West,"Oregon, Portland"
CA-2024-103898,2025-11-24,OnePlus 12,Technology,Phones,52029.38,3,7804.49,Corporate,Central,"Texas, Austin"
CA-2023-103928,2025-11-24,Executive Leather Chair,Furniture,Chairs,33074.67,1,3969.06,Consumer,Central,"Illinois, Chicago"
CA-2024-104588,2025-11-24,Folding Chair 4-Pack,Furniture,Chairs,87049.57,3,10445.55,Corporate,Central,"Michigan, Detroit"
CA-2024-104682,2025-11-24,Air Purifier HEPA,Office Supplies,Appliances,37068.63,1,6672.37,Home Office,East,"District of Columbia, Washington"
CA-2024-105027,2025-11-24,Label Printer XL,Technology,Machines,180777.32,2,-10043.83,Consumer,South,"Florida, Miami"
CA-2022-105298,2025-11-24,Desk Organizer Tray,Furniture,Furnishings,8565.6,3,1713.12,Consumer,East,"Pennsylvania, Philadelphia"
CA-2022-105370,2025-11-24,USB-C Hub,Technology,Accessories,4765.86,1,-340.3,Consumer,East,"District of Columbia, Washington"
CA-2024-105556,2025-11-24,Air Purifier HEPA,Office Supplies,Appliances,99571.78,3,17923.02,Consumer,Central,"Michigan, Detroit"
CA-2022-106488,2025-11-24,Address Labels Roll,Office Supplies,Labels,585.15,2,234.06,Home Office,South,"Tennessee, Nashville"
CA-2024-106755,2025-11-24,Mesh Task Chair,Furniture,Chairs,12335.46,1,1479.89,Consumer,South,"Tennessee, Nashville"
CA-2024-107409,2025-11-24,Compact Office Refrigerator,Office Supplies,Appliances,133073.9,6,-22812.55,Consumer,South,"Tennessee, Nashville"
CA-2022-100105,2025-11-25,Anti-Fatigue Floor Mat,Furniture,Furnishings,7567.94,1,1513.09,Consumer,South,"Georgia, Atlanta"
CA-2024-100423,2025-11-25,Canon ImageClass Copier,Technology,Copiers,1513469.31,7,529714.3,Corporate,Central,"Michigan, Detroit"
CA-2024-100448,2025-11-25,Keurig Coffee Maker,Office Supplies,Appliances,50201.72,2,-1254.96,Home Office,Central,"Michigan, Detroit"
CA-2025-101392,2025-11-25,5-Shelf Oak Bookcase,Furniture,Bookcases,91560.62,3,-7539.72,Corporate,South,"Tennessee, Nashville"
CA-2023-101786,2025-11-25,Shipping Labels Laser,Office Supplies,Labels,4056.21,3,1192.71,Consumer,South,"North Carolina, Charlotte"
CA-2024-102452,2025-11-25,Security Tint Self-Seal Envelopes,Office Supplies,Envelopes,2480.87,2,729.57,Corporate,South,"North Carolina, Charlotte"
CA-2025-102914,2025-11-25,Conference Room Table,Furniture,Tables,171069.64,4,-28511.33,Home Office,West,"Washington, Seattle"
CA-2025-103336,2025-11-25,Heavy Duty Shredder,Technology,Machines,119275.15,2,-42598.09,Corporate,South,"North Carolina, Charlotte"
CA-2024-103721,2025-11-25,Clear View Binder,Office Supplies,Binders,5271.33,4,2372.14,Corporate,South,"Tennessee, Nashville"
CA-2022-104509,2025-11-25,Heavy Duty Shelving Unit,Office Supplies,Storage,11055.6,1,-2369.65,Corporate,West,"California, San Francisco"
CA-2025-105878,2025-11-25,Shipping Labels Laser,Office Supplies,Labels,4090.24,5,1362.86,Consumer,West,"Oregon, Portland"
CA-2025-106775,2025-11-25,Security Tint Self-Seal Envelopes,Office Supplies,Envelopes,4110.99,3,1644.23,Corporate,West,"Washington, Seattle"
CA-2023-107431,2025-11-25,Heavy Duty Shelving Unit,Office Supplies,Storage,37398.97,2,5609.97,Corporate,Central,"Texas, Austin"
CA-2025-100583,2025-11-26,Executive Leather Chair,Furniture,Chairs,22548.61,1,501.32,Consumer,Central,"Texas, Austin"
CA-2025-101285,2025-11-26,Label Printer XL,Technology,Machines,69025.29,4,3451.14,Home Office,South,"Florida, Miami"
CA-2024-101733,2025-11-26,Under-bed Storage Organizer,Office Supplies,Storage,58938.3,5,8840.33,Corporate,South,"Florida, Miami"
CA-2023-101769,2025-11-26,Wall Clock Brushed Nickel,Furniture,Furnishings,12994.48,3,2599.56,Corporate,West,"Oregon, Portland"
CA-2023-102047,2025-11-26,3-Shelf Walnut Bookcase,Furniture,Bookcases,27275.46,2,-4091.07,Corporate,Central,"Michigan, Detroit"
CA-2023-102361,2025-11-26,Nokia retro phone,Technology,Phones,313733.36,5,47060.17,Consumer,West,"California, Los Angeles"
CA-2022-102683,2025-11-26,Catalog Envelopes 100-Count,Office Supplies,Envelopes,3740.81,5,1496.49,Corporate,West,"Washington, Seattle"
CA-2025-103170,2025-11-26,Heavy Duty Shredder,Technology,Machines,60253.85,1,-7089.03,Corporate,East,"New York, New York City"
CA-2025-103472,2025-11-26,Canon ImageClass Copier,Technology,Copiers,978420.6,5,342447.21,Consumer,West,"Washington, Seattle"
CA-2025-103883,2025-11-26,Catalog Envelopes 100-Count,Office Supplies,Envelopes,1453.33,1,581.0,Corporate,East,"District of Columbia, Washington"
CA-2022-104239,2025-11-26,Compact Office Refrigerator,Office Supplies,Appliances,162137.18,9,-103768.26,Consumer,East,"Pennsylvania, Philadelphia"
CA-2023-104350,2025-11-26,Compact Office Refrigerator,Office Supplies,Appliances,16689.64,2,3003.77,Consumer,South,"Georgia, Atlanta"
CA-2023-105929,2025-11-26,3-Shelf Walnut Bookcase,Furniture,Bookcases,13543.11,1,1083.98,Corporate,West,"Washington, Seattle"
CA-2023-106260,2025-11-26,USB-C Hub,Technology,Accessories,16251.4,3,2709.12,Consumer,Central,"Michigan, Detroit"
CA-2025-107136,2025-11-26,Microwave Oven Stainless Steel,Office Supplies,Appliances,6892.32,1,244.02,Home Office,East,"Pennsylvania, Philadelphia"
CA-2024-107886,2025-11-26,Mesh Task Chair,Furniture,Chairs,189196.01,6,4204.78,Consumer,South,"Florida, Miami"
CA-2025-100267,2025-11-27,Mesh Task Chair,Furniture,Chairs,162444.28,7,3609.67,Corporate,Central,"Michigan, Detroit"
CA-2024-100313,2025-11-27,Zipper Binder Portfolio,Office Supplies,Binders,1981.21,1,770.24,Consumer,West,"California, Los Angeles"
CA-2025-100524,2025-11-27,Coffee Table Modern,Furniture,Tables,91792.19,3,-28684.8,Corporate,West,"California, Los Angeles"
CA-2023-101205,2025-11-27,LED Desk Lamp,Furniture,Furnishings,15379.9,2,904.7,Consumer,West,"California, San Francisco"
CA-2023-101679,2025-11-27,Anti-Fatigue Floor Mat,Furniture,Furnishings,4742.62,1,-0.83,Corporate,West,"California, San Francisco"
CA-2025-101839,2025-11-27,Zipper Binder Portfolio,Office Supplies,Binders,3336.6,2,714.63,Home Office,Central,"Texas, Austin"
CA-2022-102065,2025-11-27,Ergonomic Office Chair,Furniture,Chairs,19174.66,1,2300.76,Consumer,South,"Tennessee, Nashville"
CA-2025-102081,2025-11-27,Metal Frame Bookshelf,Furniture,Bookcases,192601.5,5,-4280.31,Corporate,East,"District of Columbia, Washington"
CA-2025-102526,2025-11-27,Paper Clips Jumbo,Office Supplies,Fasteners,813.4,2,284.69,Home Office,Central,"Texas, Austin"
CA-2025-103634,2025-11-27,Samsung Galaxy S24,Technology,Phones,224025.3,4,33604.21,Consumer,East,"Pennsylvania, Philadelphia"
CA-2022-104689,2025-11-27,Standing Desk Wood,Furniture,Tables,117098.89,2,-5854.82,Home Office,Central,"Texas, Houston"
CA-2025-104704,2025-11-27,Plastic Storage Bins 6-Pack,Office Supplies,Storage,37582.4,7,0.0,Consumer,West,"Oregon, Portland"
CA-2025-105382,2025-11-27,Catalog Envelopes 100-Count,Office Supplies,Envelopes,3457.78,5,1017.58,Corporate,West,"Oregon, Portland"
CA-2024-105868,2025-11-27,Mechanical Keyboard,Technology,Accessories,26130.89,7,6532.93,Home Office,South,"North Carolina, Charlotte"
CA-2022-106314,2025-11-27,Label Printer XL,Technology,Machines,67070.64,3,-23953.8,Consumer,East,"Pennsylvania, Philadelphia"
CA-2025-107102,2025-11-27,HP LaserJet Pro Copier,Technology,Copiers,251041.8,2,47070.13,Consumer,South,"Tennessee, Nashville"
CA-2023-100309,2025-11-28,Nokia retro phone,Technology,Phones,16350.17,1,-3503.43,Consumer,West,"Washington, Seattle"
CA-2025-101334,2025-11-28,Noise Cancelling Headphones,Technology,Accessories,7167.88,1,448.2,Consumer,East,"District of Columbia, Washington"
CA-2022-102729,2025-11-28,Whiteboard Markers 12-Pack,Office Supplies,Art,34013.4,10,10204.02,Consumer,West,"Washington, Seattle"
CA-2023-102734,2025-11-28,Catalog Envelopes 100-Count,Office Supplies,Envelopes,4501.09,5,1800.27,Consumer,West,"California, Los Angeles"
CA-2022-102824,2025-11-28,Standing Desk Wood,Furniture,Tables,302964.94,6,-15148.33,Home Office,East,"District of Columbia, Washington"
CA-2023-102877,2025-11-28,Rubber Bands Asst.,Office Supplies,Fasteners,2931.56,3,814.23,Corporate,East,"Pennsylvania, Philadelphia"
CA-2022-103101,2025-11-28,Samsung Galaxy S24,Technology,Phones,112319.75,5,6240.77,Consumer,Central,"Michigan, Detroit"
CA-2024-103879,2025-11-28,Desk Organizer Tray,Furniture,Furnishings,14425.4,2,2885.08,Corporate,West,"Oregon, Portland"
CA-2024-103880,2025-11-28,Whiteboard Markers 12-Pack,Office Supplies,Art,3863.65,2,682.26,Consumer,South,"North Carolina, Charlotte"
CA-2024-103946,2025-11-28,Photo Paper Glossy,Office Supplies,Paper,1562.89,2,459.82,Home Office,South,"North Carolina, Charlotte"
CA-2024-104201,2025-11-28,Coffee Table Modern,Furniture,Tables,15672.06,1,-17238.27,Consumer,South,"Florida, Miami"
CA-2024-105089,2025-11-28,Conference Room Table,Furniture,Tables,35940.66,2,-1796.95,Consumer,Central,"Texas, Houston"
CA-2025-105318,2025-11-28,5-Shelf Oak Bookcase,Furniture,Bookcases,42709.31,2,-6406.77,Consumer,East,"New York, New York City"
CA-2024-106720,2025-11-28,File Filing Cabinet 3-Drawer,Office Supplies,Storage,10805.77,8,-2315.7,Home Office,Central,"Texas, Austin"
CA-2022-107137,2025-11-28,Standing Desk Wood,Furniture,Tables,37474.5,3,-6245.75,Consumer,East,"Massachusetts, Boston"
CA-2025-107346,2025-11-28,Xerox WorkCentre,Technology,Copiers,102037.71,1,19132.33,Home Office,South,"Florida, Miami"
CA-2025-107475,2025-11-28,Heavy Duty Shredder,Technology,Machines,169069.34,2,-60381.67,Consumer,Central,"Texas, Austin"
CA-2023-107931,2025-11-28,LED Desk Lamp,Furniture,Furnishings,71046.34,8,7894.13,Corporate,East,"Pennsylvania, Philadelphia"
CA-2025-100405,2025-11-29,Bubble Mailers Padded,Office Supplies,Envelopes,973.59,1,286.35,Home Office,South,"Tennessee, Nashville"
CA-2022-100644,2025-11-29,Wall Clock Brushed Nickel,Furniture,Furnishings,5923.71,1,348.6,Home Office,Central,"Texas, Houston"
CA-2023-101112,2025-11-29,Metal Frame Bookshelf,Furniture,Bookcases,341604.76,8,27328.58,Consumer,South,"Tennessee, Nashville"
CA-2025-101429,2025-11-29,iPhone 15 Pro,Technology,Phones,69398.79,4,10409.86,Home Office,South,"Georgia, Atlanta"
CA-2025-102573,2025-11-29,Standing Desk Wood,Furniture,Tables,138794.26,5,-152672.69,Home Office,South,"Tennessee, Nashville"
CA-2024-102696,2025-11-29,USB-C Hub,Technology,Accessories,21821.53,10,3637.06,Corporate,Central,"Illinois, Chicago"
CA-2024-102978,2025-11-29,Clear View Binder,Office Supplies,Binders,2194.52,10,853.24,Home Office,East,"Pennsylvania, Philadelphia"
CA-2025-103037,2025-11-29,Security Tint Self-Seal Envelopes,Office Supplies,Envelopes,6896.47,7,2299.1,Consumer,West,"California, San Francisco"
CA-2025-103291,2025-11-29,Conference Room Table,Furniture,Tables,73113.87,2,-12186.06,Corporate,South,"Georgia, Atlanta"
CA-2022-103696,2025-11-29,File Filing Cabinet 3-Drawer,Office Supplies,Storage,98675.38,5,14801.39,Home Office,West,"Oregon, Portland"
CA-2022-105054,2025-11-29,Shipping Labels Laser,Office Supplies,Labels,783.52,1,313.74,Corporate,East,"District of Columbia, Washington"
CA-2024-106085,2025-11-29,Air Purifier HEPA,Office Supplies,Appliances,66429.05,2,11956.98,Corporate,West,"Washington, Seattle"
CA-2024-107519,2025-11-29,Whiteboard Markers 12-Pack,Office Supplies,Art,6912.24,4,2074.17,Corporate,West,"Washington, Seattle"
CA-2024-107657,2025-11-29,3-Shelf Walnut Bookcase,Furniture,Bookcases,31962.47,1,-710.48,Consumer,South,"Tennessee, Nashville"
CA-2023-100144,2025-11-30,Whiteboard Markers 12-Pack,Office Supplies,Art,1212.63,1,363.54,Corporate,East,"District of Columbia, Washington"
CA-2024-100325,2025-11-30,Whiteboard Markers 12-Pack,Office Supplies,Art,22702.16,6,6810.98,Corporate,Central,"Texas, Houston"
CA-2024-100392,2025-11-30,Photo Paper Glossy,Office Supplies,Paper,2177.92,2,870.67,Corporate,East,"Pennsylvania, Philadelphia"
CA-2022-100795,2025-11-30,Standing Desk Wood,Furniture,Tables,10599.1,1,-11659.84,Corporate,South,"North Carolina, Charlotte"
CA-2022-101543,2025-11-30,Zipper Binder Portfolio,Office Supplies,Binders,935.41,1,292.16,Home Office,South,"Georgia, Atlanta"
CA-2025-101994,2025-11-30,Conference Room Table,Furniture,Tables,49949.4,1,-8324.9,Corporate,East,"Pennsylvania, Philadelphia"
CA-2022-102096,2025-11-30,OnePlus 12,Technology,Phones,221199.98,8,-154839.82,Consumer,East,"New York, New York City"
CA-2023-102135,2025-11-30,Fine Tip Fineliners,Office Supplies,Art,505.47,1,151.06,Consumer,Central,"Texas, Austin"
CA-2024-102718,2025-11-30,Nokia retro phone,Technology,Phones,62758.79,1,9413.86,Home Office,West,"California, San Francisco"
CA-2024-103960,2025-11-30,Drafting Table Adjustable,Furniture,Tables,79431.83,4,-18689.94,Corporate,Central,"Texas, Austin"
CA-2023-103961,2025-11-30,Heavy Duty Shelving Unit,Office Supplies,Storage,32603.23,2,4890.36,Consumer,Central,"Texas, Austin"
CA-2024-103998,2025-11-30,Mechanical Keyboard,Technology,Accessories,26154.13,4,6538.74,Corporate,East,"New York, New York City"
CA-2025-104063,2025-11-30,Security Tint Self-Seal Envelopes,Office Supplies,Envelopes,3941.67,2,1577.0,Consumer,Central,"Texas, Austin"
CA-2024-104179,2025-11-30,Photo Paper Glossy,Office Supplies,Paper,9336.67,10,3734.17,Corporate,East,"District of Columbia, Washington"
CA-2024-104194,2025-11-30,Heavy Duty Shelving Unit,Office Supplies,Storage,18030.09,3,2704.97,Consumer,South,"Florida, Miami"
CA-2025-104232,2025-11-30,OnePlus 12,Technology,Phones,61635.8,4,-43145.06,Home Office,East,"New York, New York City"
CA-2022-104444,2025-11-30,Colored Cardstock,Office Supplies,Paper,2899.19,1,1159.51,Home Office,Central,"Illinois, Chicago"
CA-2024-104913,2025-11-30,Mesh Task Chair,Furniture,Chairs,13273.36,1,1592.77,Consumer,East,"Pennsylvania, Philadelphia"
CA-2023-105581,2025-11-30,3D Printer Pro,Technology,Machines,468748.31,8,23437.54,Home Office,South,"North Carolina, Charlotte"
CA-2025-105733,2025-11-30,Scanner & Document Digitizer,Technology,Machines,105715.44,2,-5873.08,Consumer,West,"Oregon, Portland"
CA-2024-105847,2025-11-30,Address Labels Roll,Office Supplies,Labels,2033.5,2,813.4,Corporate,South,"Florida, Miami"
CA-2025-105914,2025-11-30,Air Purifier HEPA,Office Supplies,Appliances,8165.54,1,726.25,Corporate,West,"California, Los Angeles"
CA-2023-106327,2025-11-30,Metal Frame Bookshelf,Furniture,Bookcases,113837.82,5,9107.59,Consumer,Central,"Texas, Austin"
CA-2024-106507,2025-11-30,Google Pixel 8,Technology,Phones,15049.56,1,2257.6,Corporate,South,"Georgia, Atlanta"
CA-2022-106735,2025-11-30,Desk Organizer Tray,Furniture,Furnishings,40655.89,10,-5807.51,Consumer,Central,"Texas, Austin"
CA-2023-107256,2025-11-30,Metal Frame Bookshelf,Furniture,Bookcases,155278.06,4,12421.78,Corporate,West,"California, San Francisco"
CA-2024-107659,2025-11-30,Ergonomic Office Chair,Furniture,Chairs,30005.33,1,-1059.08,Home Office,South,"Georgia, Atlanta"
CA-2023-107923,2025-11-30,OnePlus 12,Technology,Phones,46750.58,1,-2921.6,Corporate,West,"Washington, Seattle"
CA-2023-107980,2025-11-30,Anti-Fatigue Floor Mat,Furniture,Furnishings,39439.11,8,2319.85,Consumer,West,"Oregon, Portland"
CA-2023-100389,2025-12-01,Noise Cancelling Headphones,Technology,Accessories,10817.39,1,2704.97,Consumer,South,"North Carolina, Charlotte"
CA-2022-102362,2025-12-01,Google Pixel 8,Technology,Phones,124490.87,2,6916.39,Corporate,West,"Oregon, Portland"
CA-2025-102370,2025-12-01,Scanner & Document Digitizer,Technology,Machines,73179.44,3,-8608.76,Corporate,West,"Oregon, Portland"
CA-2024-102397,2025-12-01,Address Labels Roll,Office Supplies,Labels,3323.32,3,1107.22,Consumer,West,"Washington, Seattle"
CA-2022-102785,2025-12-01,Bubble Mailers Padded,Office Supplies,Envelopes,5673.05,4,1668.3,Consumer,South,"North Carolina, Charlotte"
CA-2024-103070,2025-12-01,Clear View Binder,Office Supplies,Binders,1393.57,1,541.99,Consumer,Central,"Texas, Houston"
CA-2025-103830,2025-12-01,Under-bed Storage Organizer,Office Supplies,Storage,69851.14,4,-0.0,Corporate,South,"Georgia, Atlanta"
CA-2024-104368,2025-12-01,Address Labels Roll,Office Supplies,Labels,566.89,2,166.83,Corporate,Central,"Texas, Houston"
CA-2023-104548,2025-12-01,Desk Organizer Tray,Furniture,Furnishings,20769.09,4,1221.76,Home Office,East,"District of Columbia, Washington"
CA-2022-106270,2025-12-01,Acrylic Paint Set,Office Supplies,Art,5511.2,3,1653.36,Corporate,South,"North Carolina, Charlotte"
CA-2025-106540,2025-12-01,Metal Frame Bookshelf,Furniture,Bookcases,31111.72,1,-9778.23,Consumer,West,"Oregon, Portland"
CA-2024-106584,2025-12-01,Drafting Table Adjustable,Furniture,Tables,52532.36,2,-16416.57,Corporate,South,"Tennessee, Nashville"
CA-2025-106794,2025-12-01,iPhone 15 Pro,Technology,Phones,42800.61,2,6420.05,Home Office,West,"California, Los Angeles"
CA-2024-107203,2025-12-01,Compact Office Refrigerator,Office Supplies,Appliances,106962.93,4,-2674.26,Corporate,South,"Georgia, Atlanta"
CA-2025-107473,2025-12-01,Folding Chair 4-Pack,Furniture,Chairs,143674.66,10,-36944.96,Consumer,Central,"Texas, Austin"
CA-2025-107550,2025-12-01,Zipper Binder Portfolio,Office Supplies,Binders,4138.38,2,1459.97,Consumer,South,"Tennessee, Nashville"
CA-2025-107756,2025-12-01,3D Printer Pro,Technology,Machines,128747.11,4,6437.48,Consumer,South,"North Carolina, Charlotte"
CA-2022-100335,2025-12-02,Label Printer XL,Technology,Machines,275942.63,10,13797.09,Consumer,East,"Massachusetts, Boston"
CA-2024-101090,2025-12-02,Conference Room Table,Furniture,Tables,204350.15,4,-10217.3,Corporate,Central,"Michigan, Detroit"
CA-2023-101312,2025-12-02,5-Shelf Oak Bookcase,Furniture,Bookcases,37187.32,1,-826.68,Corporate,South,"Georgia, Atlanta"
CA-2024-101692,2025-12-02,Mechanical Keyboard,Technology,Accessories,32038.83,3,8009.5,Consumer,East,"Massachusetts, Boston"
CA-2024-101833,2025-12-02,Zipper Binder Portfolio,Office Supplies,Binders,8010.33,7,2826.98,Corporate,Central,"Texas, Houston"
CA-2025-102278,2025-12-02,Executive Leather Chair,Furniture,Chairs,149070.49,5,-5261.37,Consumer,South,"Georgia, Atlanta"
CA-2022-102406,2025-12-02,Label Printer XL,Technology,Machines,71588.33,2,3578.96,Consumer,South,"Tennessee, Nashville"
CA-2024-102916,2025-12-02,Catalog Envelopes 100-Count,Office Supplies,Envelopes,3984.0,7,1328.0,Home Office,West,"California, San Francisco"
CA-2022-103287,2025-12-02,Drafting Table Adjustable,Furniture,Tables,56549.56,2,-2827.81,Corporate,West,"Oregon, Portland"
CA-2023-103624,2025-12-02,Folding Chair 4-Pack,Furniture,Chairs,36905.12,1,4428.88,Consumer,West,"Washington, Seattle"
CA-2022-103871,2025-12-02,HP LaserJet Pro Copier,Technology,Copiers,221390.88,4,41510.79,Corporate,West,"Oregon, Portland"
CA-2025-104011,2025-12-02,Colored Cardstock,Office Supplies,Paper,3660.3,2,1220.1,Corporate,East,"Pennsylvania, Philadelphia"
CA-2024-104027,2025-12-02,Noise Cancelling Headphones,Technology,Accessories,4005.58,2,668.15,Consumer,West,"Oregon, Portland"
CA-2025-104721,2025-12-02,Bubble Mailers Padded,Office Supplies,Envelopes,1315.55,1,438.24,Consumer,West,"California, San Francisco"
CA-2022-105506,2025-12-02,Ergonomic Office Chair,Furniture,Chairs,94655.69,6,11358.55,Consumer,East,"Pennsylvania, Philadelphia"
CA-2025-105850,2025-12-02,Brother Monochrome Copier,Technology,Copiers,258271.1,3,48425.52,Consumer,East,"New York, New York City"
CA-2024-106284,2025-12-02,Corner Bookshelf White,Furniture,Bookcases,72461.49,2,-5966.87,Consumer,West,"Oregon, Portland"
CA-2022-106537,2025-12-02,Colored Cardstock,Office Supplies,Paper,1571.19,1,628.31,Corporate,Central,"Michigan, Detroit"
CA-2025-106777,2025-12-02,Acrylic Paint Set,Office Supplies,Art,17630.03,5,5288.76,Consumer,West,"Oregon, Portland"
CA-2025-107099,2025-12-02,3-Shelf Walnut Bookcase,Furniture,Bookcases,260273.06,7,20822.21,Corporate,West,"California, San Francisco"
CA-2022-107513,2025-12-02,Shipping Labels Laser,Office Supplies,Labels,5517.01,7,-1103.9,Consumer,East,"Massachusetts, Boston"
CA-2022-100043,2025-12-03,Ergonomic Office Chair,Furniture,Chairs,62033.37,3,-2188.71,Consumer,East,"New York, New York City"
CA-2023-100450,2025-12-03,Sketching Colored Pencils,Office Supplies,Art,4242.96,2,1272.39,Consumer,West,"California, Los Angeles"
CA-2022-100844,2025-12-03,Corner Bookshelf White,Furniture,Bookcases,82107.75,3,6568.62,Home Office,West,"California, Los Angeles"
CA-2022-102952,2025-12-03,HP LaserJet Pro Copier,Technology,Copiers,775940.44,10,271579.32,Consumer,Central,"Texas, Houston"
CA-2022-105195,2025-12-03,Ergonomic Office Chair,Furniture,Chairs,66238.15,4,7948.91,Consumer,South,"Georgia, Atlanta"
CA-2024-105317,2025-12-03,Corner Bookshelf White,Furniture,Bookcases,7951.4,1,-176.79,Consumer,East,"New York, New York City"
CA-2022-107076,2025-12-03,Under-bed Storage Organizer,Office Supplies,Storage,60700.39,6,-3793.1,Consumer,East,"Pennsylvania, Philadelphia"
CA-2023-100076,2025-12-04,Folding Chair 4-Pack,Furniture,Chairs,25392.19,1,3046.93,Consumer,Central,"Michigan, Detroit"
CA-2023-100081,2025-12-04,Drafting Table Adjustable,Furniture,Tables,107013.56,3,-53505.95,Home Office,East,"New York, New York City"
CA-2024-100469,2025-12-04,Security Tint Self-Seal Envelopes,Office Supplies,Envelopes,1492.34,2,596.77,Corporate,West,"California, Los Angeles"
CA-2022-100986,2025-12-04,Premium Copy Paper Letter,Office Supplies,Paper,6166.9,3,1813.55,Corporate,West,"Oregon, Portland"
CA-2023-101337,2025-12-04,Wall Clock Brushed Nickel,Furniture,Furnishings,6387.68,1,1278.2,Consumer,West,"Washington, Seattle"
CA-2022-104036,2025-12-04,Noise Cancelling Headphones,Technology,Accessories,4860.48,4,-2431.07,Home Office,Central,"Texas, Austin"
CA-2025-104546,2025-12-04,Heavy Duty D-Ring Binder,Office Supplies,Binders,7377.87,7,1581.15,Consumer,West,"Washington, Seattle"
CA-2025-104928,2025-12-04,Desk Organizer Tray,Furniture,Furnishings,2857.69,1,-408.36,Consumer,East,"Pennsylvania, Philadelphia"
CA-2023-105925,2025-12-04,Zipper Binder Portfolio,Office Supplies,Binders,7782.91,5,3501.77,Consumer,West,"California, Los Angeles"
CA-2023-100586,2025-12-05,Acrylic Paint Set,Office Supplies,Art,838.3,3,251.49,Consumer,East,"Pennsylvania, Philadelphia"
CA-2023-101895,2025-12-05,File Folder Labels,Office Supplies,Labels,996.0,8,141.93,Consumer,West,"California, Los Angeles"
CA-2023-102067,2025-12-05,Air Purifier HEPA,Office Supplies,Appliances,34312.2,1,1210.97,Consumer,West,"Washington, Seattle"
CA-2025-102506,2025-12-05,Heavy Duty Shredder,Technology,Machines,360547.85,4,18026.77,Corporate,East,"New York, New York City"
CA-2025-103573,2025-12-05,Mesh Task Chair,Furniture,Chairs,285578.93,10,-10078.69,Consumer,East,"New York, New York City"
CA-2025-103924,2025-12-05,Sketching Colored Pencils,Office Supplies,Art,4359.99,4,968.61,Consumer,South,"North Carolina, Charlotte"
CA-2023-104168,2025-12-05,Heavy Duty Shelving Unit,Office Supplies,Storage,50925.48,4,-3183.05,Consumer,South,"Georgia, Atlanta"
CA-2023-104867,2025-12-05,Metal Frame Bookshelf,Furniture,Bookcases,49584.2,1,3966.57,Consumer,Central,"Illinois, Chicago"
CA-2022-105017,2025-12-05,Mesh Task Chair,Furniture,Chairs,11893.9,1,-3058.55,Consumer,Central,"Texas, Houston"
CA-2025-105579,2025-12-05,Coffee Table Modern,Furniture,Tables,443253.2,7,-22162.66,Consumer,South,"North Carolina, Charlotte"
CA-2022-105636,2025-12-05,Ergonomic Office Chair,Furniture,Chairs,23138.74,2,-2314.04,Consumer,Central,"Texas, Houston"
CA-2025-107094,2025-12-05,Corner Bookshelf White,Furniture,Bookcases,172072.28,4,13765.55,Consumer,East,"New York, New York City"
CA-2024-107289,2025-12-05,Wall Clock Brushed Nickel,Furniture,Furnishings,13724.05,2,2744.81,Consumer,South,"Georgia, Atlanta"
CA-2024-100471,2025-12-06,Standing Desk Wood,Furniture,Tables,273363.82,6,-85426.92,Consumer,Central,"Texas, Austin"
CA-2022-100635,2025-12-06,Standing Desk Wood,Furniture,Tables,63607.88,4,-69969.83,Corporate,Central,"Illinois, Chicago"
CA-2023-100999,2025-12-06,Standing Desk Wood,Furniture,Tables,29048.34,1,-1451.67,Consumer,West,"Washington, Seattle"
CA-2025-101060,2025-12-06,Executive Leather Chair,Furniture,Chairs,26130.06,2,581.0,Home Office,West,"California, San Francisco"
CA-2024-101659,2025-12-06,Brother Monochrome Copier,Technology,Copiers,150703.93,1,41861.88,Corporate,South,"Georgia, Atlanta"
CA-2025-101821,2025-12-06,Compact Office Refrigerator,Office Supplies,Appliances,85008.6,3,15301.88,Home Office,South,"Florida, Miami"
CA-2023-102637,2025-12-06,Label Printer XL,Technology,Machines,112090.67,2,-40031.73,Consumer,West,"Oregon, Portland"
CA-2025-102803,2025-12-06,Compact Office Refrigerator,Office Supplies,Appliances,66437.35,10,11958.64,Consumer,West,"Oregon, Portland"
CA-2023-103997,2025-12-06,LED Desk Lamp,Furniture,Furnishings,82981.74,9,16596.68,Consumer,East,"District of Columbia, Washington"
CA-2023-105875,2025-12-06,Under-bed Storage Organizer,Office Supplies,Storage,18294.03,2,1015.92,Consumer,East,"District of Columbia, Washington"
